arquivo,particao_interna
LA_E_1321033,treino_interno
LA_E_1321060,treino_interno
LA_E_1321438,treino_interno
LA_E_1321559,treino_interno
LA_E_1321634,early_stopping
LA_E_1321727,treino_interno
LA_E_1322215,treino_interno
LA_E_1322344,treino_interno
LA_E_1322779,treino_interno
LA_E_1322990,treino_interno
LA_E_1323137,treino_interno
LA_E_1323378,early_stopping
LA_E_1323850,treino_interno
LA_E_1324330,treino_interno
LA_E_1324670,treino_interno
LA_E_1325008,treino_interno
LA_E_1325030,treino_interno
LA_E_1325160,early_stopping
LA_E_1325505,treino_interno
LA_E_1325808,treino_interno
LA_E_1327021,treino_interno
LA_E_1327191,early_stopping
LA_E_1327286,treino_interno
LA_E_1327760,treino_interno
LA_E_1327889,treino_interno
LA_E_1327894,treino_interno
LA_E_1328448,treino_interno
LA_E_1328760,treino_interno
LA_E_1329097,treino_interno
LA_E_1329242,treino_interno
LA_E_1329337,treino_interno
LA_E_1329569,treino_interno
LA_E_1329622,treino_interno
LA_E_1329994,treino_interno
LA_E_1330528,treino_interno
LA_E_1330665,treino_interno
LA_E_1330729,treino_interno
LA_E_1330882,treino_interno
LA_E_1331686,treino_interno
LA_E_1331793,treino_interno
LA_E_1331981,treino_interno
LA_E_1332026,treino_interno
LA_E_1332106,treino_interno
LA_E_1333054,treino_interno
LA_E_1333458,treino_interno
LA_E_1333861,early_stopping
LA_E_1333982,treino_interno
LA_E_1334476,treino_interno
LA_E_1334921,treino_interno
LA_E_1334963,early_stopping
LA_E_1335439,treino_interno
LA_E_1335487,treino_interno
LA_E_1335776,early_stopping
LA_E_1336540,treino_interno
LA_E_1336940,treino_interno
LA_E_1337092,treino_interno
LA_E_1337315,treino_interno
LA_E_1337697,treino_interno
LA_E_1337739,treino_interno
LA_E_1337804,treino_interno
LA_E_1337835,early_stopping
LA_E_1338125,treino_interno
LA_E_1338134,treino_interno
LA_E_1338406,treino_interno
LA_E_1338711,treino_interno
LA_E_1339114,treino_interno
LA_E_1339290,treino_interno
LA_E_1339644,treino_interno
LA_E_1340387,treino_interno
LA_E_1340697,treino_interno
LA_E_1340936,early_stopping
LA_E_1341201,early_stopping
LA_E_1341354,early_stopping
LA_E_1341362,treino_interno
LA_E_1341511,treino_interno
LA_E_1341784,treino_interno
LA_E_1342098,treino_interno
LA_E_1342107,treino_interno
LA_E_1342662,treino_interno
LA_E_1342690,treino_interno
LA_E_1342800,treino_interno
LA_E_1344319,treino_interno
LA_E_1344507,early_stopping
LA_E_1344794,treino_interno
LA_E_1344872,treino_interno
LA_E_1345008,early_stopping
LA_E_1345488,treino_interno
LA_E_1345752,treino_interno
LA_E_1345821,treino_interno
LA_E_1346210,treino_interno
LA_E_1346277,treino_interno
LA_E_1346395,treino_interno
LA_E_1346921,treino_interno
LA_E_1347307,treino_interno
LA_E_1348391,treino_interno
LA_E_1349170,treino_interno
LA_E_1349943,treino_interno
LA_E_1350342,treino_interno
LA_E_1350405,treino_interno
LA_E_1350605,treino_interno
LA_E_1350791,treino_interno
LA_E_1351267,treino_interno
LA_E_1352006,treino_interno
LA_E_1352409,treino_interno
LA_E_1352842,treino_interno
LA_E_1353295,treino_interno
LA_E_1353355,treino_interno
LA_E_1354068,treino_interno
LA_E_1354577,treino_interno
LA_E_1355090,treino_interno
LA_E_1355591,treino_interno
LA_E_1356037,early_stopping
LA_E_1356788,treino_interno
LA_E_1356977,treino_interno
LA_E_1357117,treino_interno
LA_E_1357294,treino_interno
LA_E_1357331,treino_interno
LA_E_1358147,treino_interno
LA_E_1358496,treino_interno
LA_E_1358857,treino_interno
LA_E_1359078,treino_interno
LA_E_1359252,early_stopping
LA_E_1359324,treino_interno
LA_E_1359441,early_stopping
LA_E_1359802,treino_interno
LA_E_1360139,treino_interno
LA_E_1360140,treino_interno
LA_E_1360409,treino_interno
LA_E_1360603,treino_interno
LA_E_1360709,treino_interno
LA_E_1360859,early_stopping
LA_E_1361309,treino_interno
LA_E_1361396,early_stopping
LA_E_1361570,treino_interno
LA_E_1361581,early_stopping
LA_E_1361774,treino_interno
LA_E_1361930,treino_interno
LA_E_1362299,treino_interno
LA_E_1362378,early_stopping
LA_E_1362648,treino_interno
LA_E_1363445,treino_interno
LA_E_1363548,early_stopping
LA_E_1363559,treino_interno
LA_E_1363819,treino_interno
LA_E_1363878,early_stopping
LA_E_1364271,treino_interno
LA_E_1364366,early_stopping
LA_E_1364536,treino_interno
LA_E_1366226,treino_interno
LA_E_1366262,early_stopping
LA_E_1366335,treino_interno
LA_E_1366440,treino_interno
LA_E_1366651,treino_interno
LA_E_1366962,treino_interno
LA_E_1366971,treino_interno
LA_E_1367354,treino_interno
LA_E_1368022,treino_interno
LA_E_1368052,treino_interno
LA_E_1368112,treino_interno
LA_E_1368152,treino_interno
LA_E_1368179,treino_interno
LA_E_1369486,treino_interno
LA_E_1369758,treino_interno
LA_E_1369994,treino_interno
LA_E_1370156,treino_interno
LA_E_1370187,treino_interno
LA_E_1370264,treino_interno
LA_E_1370336,treino_interno
LA_E_1370966,treino_interno
LA_E_1370986,treino_interno
LA_E_1371121,treino_interno
LA_E_1371484,treino_interno
LA_E_1371558,treino_interno
LA_E_1371934,treino_interno
LA_E_1372037,treino_interno
LA_E_1372867,treino_interno
LA_E_1373685,treino_interno
LA_E_1374192,treino_interno
LA_E_1374429,treino_interno
LA_E_1374626,treino_interno
LA_E_1374941,treino_interno
LA_E_1375213,treino_interno
LA_E_1375614,treino_interno
LA_E_1375802,treino_interno
LA_E_1376742,treino_interno
LA_E_1376814,treino_interno
LA_E_1377240,treino_interno
LA_E_1377529,treino_interno
LA_E_1377587,treino_interno
LA_E_1377682,treino_interno
LA_E_1378258,treino_interno
LA_E_1378337,treino_interno
LA_E_1378350,treino_interno
LA_E_1378735,treino_interno
LA_E_1378779,treino_interno
LA_E_1379235,treino_interno
LA_E_1379706,treino_interno
LA_E_1379744,treino_interno
LA_E_1379767,early_stopping
LA_E_1380506,treino_interno
LA_E_1380643,treino_interno
LA_E_1380672,treino_interno
LA_E_1380730,treino_interno
LA_E_1380977,treino_interno
LA_E_1381238,treino_interno
LA_E_1381494,treino_interno
LA_E_1381555,treino_interno
LA_E_1381863,treino_interno
LA_E_1382002,treino_interno
LA_E_1382543,treino_interno
LA_E_1382818,treino_interno
LA_E_1382839,treino_interno
LA_E_1382893,treino_interno
LA_E_1382963,treino_interno
LA_E_1383294,treino_interno
LA_E_1383625,treino_interno
LA_E_1383779,treino_interno
LA_E_1383840,early_stopping
LA_E_1383889,treino_interno
LA_E_1383933,treino_interno
LA_E_1385097,treino_interno
LA_E_1385552,treino_interno
LA_E_1385652,treino_interno
LA_E_1385926,treino_interno
LA_E_1386201,treino_interno
LA_E_1386531,treino_interno
LA_E_1386558,treino_interno
LA_E_1386655,treino_interno
LA_E_1386688,treino_interno
LA_E_1386801,treino_interno
LA_E_1387017,treino_interno
LA_E_1387019,treino_interno
LA_E_1388015,treino_interno
LA_E_1388099,treino_interno
LA_E_1388343,treino_interno
LA_E_1388531,treino_interno
LA_E_1388547,treino_interno
LA_E_1388821,treino_interno
LA_E_1388935,treino_interno
LA_E_1389080,early_stopping
LA_E_1389220,treino_interno
LA_E_1389535,treino_interno
LA_E_1389752,treino_interno
LA_E_1389915,treino_interno
LA_E_1390632,treino_interno
LA_E_1390905,treino_interno
LA_E_1390973,treino_interno
LA_E_1391000,treino_interno
LA_E_1391731,treino_interno
LA_E_1391773,treino_interno
LA_E_1391853,treino_interno
LA_E_1391976,treino_interno
LA_E_1392301,treino_interno
LA_E_1393148,treino_interno
LA_E_1393683,treino_interno
LA_E_1394945,treino_interno
LA_E_1395100,treino_interno
LA_E_1395193,treino_interno
LA_E_1395213,treino_interno
LA_E_1395761,treino_interno
LA_E_1395863,treino_interno
LA_E_1396149,treino_interno
LA_E_1396205,treino_interno
LA_E_1396263,treino_interno
LA_E_1396334,treino_interno
LA_E_1396759,treino_interno
LA_E_1397166,treino_interno
LA_E_1397204,treino_interno
LA_E_1397276,treino_interno
LA_E_1398030,treino_interno
LA_E_1398064,treino_interno
LA_E_1399468,treino_interno
LA_E_1399765,treino_interno
LA_E_1399797,treino_interno
LA_E_1399910,treino_interno
LA_E_1400603,early_stopping
LA_E_1400887,treino_interno
LA_E_1401275,treino_interno
LA_E_1402091,treino_interno
LA_E_1402183,treino_interno
LA_E_1402366,treino_interno
LA_E_1402589,treino_interno
LA_E_1402869,treino_interno
LA_E_1402914,treino_interno
LA_E_1402945,treino_interno
LA_E_1403127,treino_interno
LA_E_1403880,treino_interno
LA_E_1403942,treino_interno
LA_E_1404057,treino_interno
LA_E_1404116,treino_interno
LA_E_1404944,treino_interno
LA_E_1405266,treino_interno
LA_E_1405448,treino_interno
LA_E_1405547,treino_interno
LA_E_1405622,treino_interno
LA_E_1405716,treino_interno
LA_E_1405977,treino_interno
LA_E_1405980,treino_interno
LA_E_1406458,treino_interno
LA_E_1406806,treino_interno
LA_E_1406900,early_stopping
LA_E_1407369,treino_interno
LA_E_1407918,treino_interno
LA_E_1408206,treino_interno
LA_E_1408709,treino_interno
LA_E_1408994,treino_interno
LA_E_1409042,treino_interno
LA_E_1409364,treino_interno
LA_E_1409380,treino_interno
LA_E_1409925,treino_interno
LA_E_1409927,treino_interno
LA_E_1411538,treino_interno
LA_E_1411611,treino_interno
LA_E_1411978,treino_interno
LA_E_1412047,treino_interno
LA_E_1412263,treino_interno
LA_E_1412592,treino_interno
LA_E_1412636,treino_interno
LA_E_1412903,treino_interno
LA_E_1413193,early_stopping
LA_E_1413270,treino_interno
LA_E_1413277,treino_interno
LA_E_1413534,treino_interno
LA_E_1413593,treino_interno
LA_E_1413612,treino_interno
LA_E_1414289,treino_interno
LA_E_1414313,treino_interno
LA_E_1414563,treino_interno
LA_E_1414697,treino_interno
LA_E_1414744,treino_interno
LA_E_1415496,treino_interno
LA_E_1415755,treino_interno
LA_E_1416246,treino_interno
LA_E_1416323,treino_interno
LA_E_1416431,early_stopping
LA_E_1416576,treino_interno
LA_E_1416804,treino_interno
LA_E_1416868,treino_interno
LA_E_1417300,treino_interno
LA_E_1417467,early_stopping
LA_E_1417558,treino_interno
LA_E_1417789,treino_interno
LA_E_1417813,treino_interno
LA_E_1417966,treino_interno
LA_E_1418245,treino_interno
LA_E_1418249,treino_interno
LA_E_1418444,treino_interno
LA_E_1418770,treino_interno
LA_E_1418972,treino_interno
LA_E_1419366,treino_interno
LA_E_1419470,treino_interno
LA_E_1419508,treino_interno
LA_E_1419601,treino_interno
LA_E_1419849,early_stopping
LA_E_1420009,treino_interno
LA_E_1420063,treino_interno
LA_E_1420501,treino_interno
LA_E_1420691,treino_interno
LA_E_1421023,early_stopping
LA_E_1421443,treino_interno
LA_E_1421832,treino_interno
LA_E_1422091,treino_interno
LA_E_1422133,treino_interno
LA_E_1422472,early_stopping
LA_E_1422572,treino_interno
LA_E_1422622,treino_interno
LA_E_1423505,treino_interno
LA_E_1424516,treino_interno
LA_E_1424682,treino_interno
LA_E_1424722,treino_interno
LA_E_1425085,treino_interno
LA_E_1425130,treino_interno
LA_E_1425398,treino_interno
LA_E_1425637,treino_interno
LA_E_1425670,treino_interno
LA_E_1425872,treino_interno
LA_E_1426034,treino_interno
LA_E_1426762,treino_interno
LA_E_1426851,treino_interno
LA_E_1426870,treino_interno
LA_E_1426948,treino_interno
LA_E_1426963,treino_interno
LA_E_1427065,treino_interno
LA_E_1427391,treino_interno
LA_E_1427678,early_stopping
LA_E_1428125,treino_interno
LA_E_1428366,treino_interno
LA_E_1428404,treino_interno
LA_E_1428505,treino_interno
LA_E_1428855,treino_interno
LA_E_1429445,treino_interno
LA_E_1429967,treino_interno
LA_E_1430169,treino_interno
LA_E_1430413,treino_interno
LA_E_1430649,treino_interno
LA_E_1430739,treino_interno
LA_E_1430920,treino_interno
LA_E_1431594,treino_interno
LA_E_1432028,treino_interno
LA_E_1432701,treino_interno
LA_E_1432720,treino_interno
LA_E_1433332,treino_interno
LA_E_1434004,treino_interno
LA_E_1434049,treino_interno
LA_E_1434271,treino_interno
LA_E_1434737,treino_interno
LA_E_1434738,treino_interno
LA_E_1434873,treino_interno
LA_E_1435064,treino_interno
LA_E_1435496,treino_interno
LA_E_1435507,early_stopping
LA_E_1435930,treino_interno
LA_E_1436266,treino_interno
LA_E_1436387,treino_interno
LA_E_1436862,treino_interno
LA_E_1436906,treino_interno
LA_E_1437368,treino_interno
LA_E_1437643,treino_interno
LA_E_1437727,treino_interno
LA_E_1437902,treino_interno
LA_E_1437986,treino_interno
LA_E_1438252,treino_interno
LA_E_1439334,treino_interno
LA_E_1439627,treino_interno
LA_E_1439641,treino_interno
LA_E_1439766,early_stopping
LA_E_1439785,treino_interno
LA_E_1440262,treino_interno
LA_E_1440966,treino_interno
LA_E_1441024,treino_interno
LA_E_1441427,treino_interno
LA_E_1441553,treino_interno
LA_E_1441697,early_stopping
LA_E_1441813,treino_interno
LA_E_1442036,treino_interno
LA_E_1442096,treino_interno
LA_E_1442429,treino_interno
LA_E_1442579,treino_interno
LA_E_1442863,treino_interno
LA_E_1443235,treino_interno
LA_E_1443748,treino_interno
LA_E_1443753,treino_interno
LA_E_1444166,treino_interno
LA_E_1444284,treino_interno
LA_E_1444593,treino_interno
LA_E_1444720,treino_interno
LA_E_1444888,treino_interno
LA_E_1445092,treino_interno
LA_E_1445116,treino_interno
LA_E_1445373,treino_interno
LA_E_1445699,treino_interno
LA_E_1445730,treino_interno
LA_E_1446119,treino_interno
LA_E_1446151,treino_interno
LA_E_1446236,treino_interno
LA_E_1446277,treino_interno
LA_E_1446329,treino_interno
LA_E_1446459,treino_interno
LA_E_1446578,treino_interno
LA_E_1446682,treino_interno
LA_E_1446837,treino_interno
LA_E_1446855,early_stopping
LA_E_1447503,treino_interno
LA_E_1448123,treino_interno
LA_E_1448242,treino_interno
LA_E_1448743,treino_interno
LA_E_1448773,treino_interno
LA_E_1449600,treino_interno
LA_E_1449608,treino_interno
LA_E_1449661,treino_interno
LA_E_1449973,treino_interno
LA_E_1450120,treino_interno
LA_E_1450376,treino_interno
LA_E_1450566,treino_interno
LA_E_1450842,treino_interno
LA_E_1451012,treino_interno
LA_E_1451444,treino_interno
LA_E_1451549,treino_interno
LA_E_1451718,treino_interno
LA_E_1451742,treino_interno
LA_E_1451784,treino_interno
LA_E_1451889,treino_interno
LA_E_1452374,treino_interno
LA_E_1452455,treino_interno
LA_E_1453045,treino_interno
LA_E_1453190,treino_interno
LA_E_1453222,treino_interno
LA_E_1453316,treino_interno
LA_E_1453509,treino_interno
LA_E_1454169,treino_interno
LA_E_1454185,treino_interno
LA_E_1454465,treino_interno
LA_E_1454574,treino_interno
LA_E_1454693,treino_interno
LA_E_1454736,treino_interno
LA_E_1454884,treino_interno
LA_E_1455144,treino_interno
LA_E_1455197,treino_interno
LA_E_1455265,treino_interno
LA_E_1455332,treino_interno
LA_E_1455504,treino_interno
LA_E_1455831,treino_interno
LA_E_1455906,treino_interno
LA_E_1456125,treino_interno
LA_E_1456418,treino_interno
LA_E_1456622,treino_interno
LA_E_1456934,treino_interno
LA_E_1457158,treino_interno
LA_E_1457223,treino_interno
LA_E_1457260,treino_interno
LA_E_1457384,treino_interno
LA_E_1458365,treino_interno
LA_E_1458522,treino_interno
LA_E_1458548,treino_interno
LA_E_1458698,treino_interno
LA_E_1458730,treino_interno
LA_E_1458780,treino_interno
LA_E_1459448,treino_interno
LA_E_1459523,treino_interno
LA_E_1459659,treino_interno
LA_E_1459683,treino_interno
LA_E_1460104,treino_interno
LA_E_1460206,treino_interno
LA_E_1460284,treino_interno
LA_E_1460307,treino_interno
LA_E_1460413,treino_interno
LA_E_1460624,treino_interno
LA_E_1460800,treino_interno
LA_E_1460907,treino_interno
LA_E_1461262,treino_interno
LA_E_1461414,treino_interno
LA_E_1461661,treino_interno
LA_E_1461846,treino_interno
LA_E_1462558,early_stopping
LA_E_1462675,treino_interno
LA_E_1462754,treino_interno
LA_E_1462846,treino_interno
LA_E_1463323,treino_interno
LA_E_1463427,treino_interno
LA_E_1463679,treino_interno
LA_E_1463732,treino_interno
LA_E_1464083,treino_interno
LA_E_1464230,treino_interno
LA_E_1464385,treino_interno
LA_E_1464429,treino_interno
LA_E_1464784,treino_interno
LA_E_1464936,treino_interno
LA_E_1465286,treino_interno
LA_E_1465510,treino_interno
LA_E_1465546,treino_interno
LA_E_1465668,treino_interno
LA_E_1465680,treino_interno
LA_E_1465900,treino_interno
LA_E_1466074,treino_interno
LA_E_1466648,treino_interno
LA_E_1467300,treino_interno
LA_E_1467427,treino_interno
LA_E_1467794,treino_interno
LA_E_1467987,treino_interno
LA_E_1468084,treino_interno
LA_E_1468396,treino_interno
LA_E_1468873,treino_interno
LA_E_1468935,treino_interno
LA_E_1469101,treino_interno
LA_E_1469214,treino_interno
LA_E_1469384,treino_interno
LA_E_1469527,treino_interno
LA_E_1469667,treino_interno
LA_E_1469979,treino_interno
LA_E_1471031,treino_interno
LA_E_1471456,treino_interno
LA_E_1471799,treino_interno
LA_E_1471923,early_stopping
LA_E_1472190,treino_interno
LA_E_1472453,treino_interno
LA_E_1472720,treino_interno
LA_E_1472925,treino_interno
LA_E_1473402,early_stopping
LA_E_1474255,treino_interno
LA_E_1474332,early_stopping
LA_E_1474766,treino_interno
LA_E_1474815,treino_interno
LA_E_1475083,treino_interno
LA_E_1475319,treino_interno
LA_E_1475681,treino_interno
LA_E_1475960,treino_interno
LA_E_1476084,treino_interno
LA_E_1476112,treino_interno
LA_E_1476149,treino_interno
LA_E_1476258,treino_interno
LA_E_1476335,treino_interno
LA_E_1476477,treino_interno
LA_E_1476637,treino_interno
LA_E_1476651,treino_interno
LA_E_1476824,treino_interno
LA_E_1476870,treino_interno
LA_E_1477470,treino_interno
LA_E_1477554,treino_interno
LA_E_1477820,treino_interno
LA_E_1477825,treino_interno
LA_E_1478038,treino_interno
LA_E_1478091,treino_interno
LA_E_1478406,treino_interno
LA_E_1478571,treino_interno
LA_E_1478732,treino_interno
LA_E_1478776,treino_interno
LA_E_1479120,treino_interno
LA_E_1479202,treino_interno
LA_E_1479219,treino_interno
LA_E_1479230,treino_interno
LA_E_1479520,treino_interno
LA_E_1479569,treino_interno
LA_E_1479570,treino_interno
LA_E_1479647,treino_interno
LA_E_1480296,treino_interno
LA_E_1480402,treino_interno
LA_E_1480436,treino_interno
LA_E_1480451,treino_interno
LA_E_1480692,treino_interno
LA_E_1480997,treino_interno
LA_E_1481441,treino_interno
LA_E_1481537,treino_interno
LA_E_1481875,treino_interno
LA_E_1482025,treino_interno
LA_E_1482371,treino_interno
LA_E_1482845,treino_interno
LA_E_1482885,treino_interno
LA_E_1482893,treino_interno
LA_E_1482908,treino_interno
LA_E_1483352,treino_interno
LA_E_1483357,treino_interno
LA_E_1483610,treino_interno
LA_E_1484058,treino_interno
LA_E_1484423,treino_interno
LA_E_1484992,treino_interno
LA_E_1485324,treino_interno
LA_E_1485973,treino_interno
LA_E_1486048,treino_interno
LA_E_1486919,treino_interno
LA_E_1487354,treino_interno
LA_E_1487416,treino_interno
LA_E_1487450,treino_interno
LA_E_1487612,early_stopping
LA_E_1487827,treino_interno
LA_E_1487896,treino_interno
LA_E_1488387,treino_interno
LA_E_1488465,treino_interno
LA_E_1488822,treino_interno
LA_E_1488948,treino_interno
LA_E_1489214,treino_interno
LA_E_1489217,treino_interno
LA_E_1489239,treino_interno
LA_E_1489308,early_stopping
LA_E_1489341,treino_interno
LA_E_1489607,treino_interno
LA_E_1489903,treino_interno
LA_E_1490289,treino_interno
LA_E_1490507,treino_interno
LA_E_1490536,treino_interno
LA_E_1490850,treino_interno
LA_E_1491036,treino_interno
LA_E_1491122,treino_interno
LA_E_1491174,treino_interno
LA_E_1491390,treino_interno
LA_E_1491782,treino_interno
LA_E_1491795,treino_interno
LA_E_1491991,treino_interno
LA_E_1492008,treino_interno
LA_E_1492212,treino_interno
LA_E_1492492,treino_interno
LA_E_1492496,treino_interno
LA_E_1492634,treino_interno
LA_E_1492979,treino_interno
LA_E_1493000,treino_interno
LA_E_1493060,treino_interno
LA_E_1493193,treino_interno
