arquivo,conjunto
LA_E_1057182,validacao
LA_E_1057261,treino
LA_E_1057283,treino
LA_E_1057392,treino
LA_E_1057725,teste
LA_E_1057751,treino
LA_E_1057777,treino
LA_E_1057854,treino
LA_E_1057930,treino
LA_E_1057955,treino
LA_E_1057971,treino
LA_E_1057998,treino
LA_E_1058018,treino
LA_E_1058171,treino
LA_E_1058209,treino
LA_E_1058223,treino
LA_E_1058232,teste
LA_E_1058244,treino
LA_E_1058307,teste
LA_E_1058308,validacao
LA_E_1058322,treino
LA_E_1058339,treino
LA_E_1058346,treino
LA_E_1058385,validacao
LA_E_1058448,teste
LA_E_1058512,treino
LA_E_1058551,treino
LA_E_1058645,validacao
LA_E_1058646,treino
LA_E_1058651,validacao
LA_E_1058696,validacao
LA_E_1058719,treino
LA_E_1058728,treino
LA_E_1058789,treino
LA_E_1058795,treino
LA_E_1058835,treino
LA_E_1058868,validacao
LA_E_1058898,treino
LA_E_1058936,treino
LA_E_1058986,teste
LA_E_1059007,treino
LA_E_1059127,treino
LA_E_1059183,treino
LA_E_1059203,treino
LA_E_1059283,validacao
LA_E_1059312,treino
LA_E_1059322,treino
LA_E_1059360,validacao
LA_E_1059363,validacao
LA_E_1059444,treino
LA_E_1059492,treino
LA_E_1059496,treino
LA_E_1059500,treino
LA_E_1059501,treino
LA_E_1059514,treino
LA_E_1059537,treino
LA_E_1059578,teste
LA_E_1059606,teste
LA_E_1059691,treino
LA_E_1059755,treino
LA_E_1059792,treino
LA_E_1059839,treino
LA_E_1059855,treino
LA_E_1059889,treino
LA_E_1059967,teste
LA_E_1060032,treino
LA_E_1060081,teste
LA_E_1060119,treino
LA_E_1060152,treino
LA_E_1060202,treino
LA_E_1060221,treino
LA_E_1060235,treino
LA_E_1060277,treino
LA_E_1060307,teste
LA_E_1060315,teste
LA_E_1060409,validacao
LA_E_1060459,treino
LA_E_1060555,treino
LA_E_1060622,treino
LA_E_1060623,validacao
LA_E_1060810,treino
LA_E_1060845,validacao
LA_E_1060886,validacao
LA_E_1060890,treino
LA_E_1060904,treino
LA_E_1060911,treino
LA_E_1060917,teste
LA_E_1061092,validacao
LA_E_1061137,treino
LA_E_1061163,treino
LA_E_1061243,treino
LA_E_1061422,teste
LA_E_1061462,treino
LA_E_1061482,treino
LA_E_1061500,treino
LA_E_1061504,treino
LA_E_1061510,treino
LA_E_1061517,teste
LA_E_1061658,treino
LA_E_1061805,treino
LA_E_1061894,treino
LA_E_1061904,treino
LA_E_1061916,validacao
LA_E_1061929,teste
LA_E_1062013,validacao
LA_E_1062015,validacao
LA_E_1062034,treino
LA_E_1062062,treino
LA_E_1062156,treino
LA_E_1062186,treino
LA_E_1062193,treino
LA_E_1062338,treino
LA_E_1062345,treino
LA_E_1062374,validacao
LA_E_1062418,treino
LA_E_1062605,validacao
LA_E_1062668,treino
LA_E_1062688,validacao
LA_E_1062717,treino
LA_E_1062722,treino
LA_E_1062918,treino
LA_E_1062987,teste
LA_E_1063246,treino
LA_E_1063249,treino
LA_E_1063268,validacao
LA_E_1063273,validacao
LA_E_1063284,treino
LA_E_1063332,treino
LA_E_1063429,validacao
LA_E_1063599,treino
LA_E_1063694,treino
LA_E_1063755,treino
LA_E_1063852,teste
LA_E_1063885,teste
LA_E_1063970,treino
LA_E_1063979,treino
LA_E_1063986,validacao
LA_E_1064050,treino
LA_E_1064199,treino
LA_E_1064236,validacao
LA_E_1064356,validacao
LA_E_1064381,treino
LA_E_1064475,treino
LA_E_1064480,treino
LA_E_1064481,teste
LA_E_1064676,validacao
LA_E_1064710,treino
LA_E_1064714,treino
LA_E_1064759,treino
LA_E_1064785,treino
LA_E_1064823,treino
LA_E_1064832,validacao
LA_E_1064854,teste
LA_E_1064946,treino
LA_E_1065145,teste
LA_E_1065161,treino
LA_E_1065215,validacao
LA_E_1065265,treino
LA_E_1065269,treino
LA_E_1065421,validacao
LA_E_1065452,treino
LA_E_1065497,treino
LA_E_1065498,teste
LA_E_1065554,treino
LA_E_1065577,treino
LA_E_1065665,treino
LA_E_1065682,validacao
LA_E_1065686,treino
LA_E_1065718,validacao
LA_E_1065764,treino
LA_E_1065773,teste
LA_E_1065801,treino
LA_E_1065807,validacao
LA_E_1065812,treino
LA_E_1065851,validacao
LA_E_1065877,treino
LA_E_1065919,treino
LA_E_1065949,validacao
LA_E_1065960,treino
LA_E_1066104,treino
LA_E_1066116,validacao
LA_E_1066250,treino
LA_E_1066327,teste
LA_E_1066377,treino
LA_E_1066466,validacao
LA_E_1066504,validacao
LA_E_1066511,treino
LA_E_1066513,treino
LA_E_1066525,validacao
LA_E_1066559,teste
LA_E_1066663,treino
LA_E_1066668,treino
LA_E_1066688,validacao
LA_E_1066827,validacao
LA_E_1066923,treino
LA_E_1066924,treino
LA_E_1066968,treino
LA_E_1067052,treino
LA_E_1067211,treino
LA_E_1067362,treino
LA_E_1067475,treino
LA_E_1067558,treino
LA_E_1067578,treino
LA_E_1067605,treino
LA_E_1067614,treino
LA_E_1067640,treino
LA_E_1067670,teste
LA_E_1067711,treino
LA_E_1067829,treino
LA_E_1067849,teste
LA_E_1067865,treino
LA_E_1067929,treino
LA_E_1067938,treino
LA_E_1068052,treino
LA_E_1068069,treino
LA_E_1068108,treino
LA_E_1068122,teste
LA_E_1068136,treino
LA_E_1068214,validacao
LA_E_1068308,treino
LA_E_1068359,validacao
LA_E_1068396,treino
LA_E_1068437,treino
LA_E_1068483,treino
LA_E_1068539,treino
LA_E_1068540,teste
LA_E_1068599,treino
LA_E_1068624,treino
LA_E_1068629,treino
LA_E_1068660,treino
LA_E_1068674,validacao
LA_E_1068705,treino
LA_E_1068912,treino
LA_E_1068985,teste
LA_E_1069015,treino
LA_E_1069022,validacao
LA_E_1069077,treino
LA_E_1069136,treino
LA_E_1069142,treino
LA_E_1069194,treino
LA_E_1069237,treino
LA_E_1069265,teste
LA_E_1069364,treino
LA_E_1069377,treino
LA_E_1069385,treino
LA_E_1069528,treino
LA_E_1069577,treino
LA_E_1069646,validacao
LA_E_1069647,treino
LA_E_1069777,teste
LA_E_1069812,treino
LA_E_1069897,treino
LA_E_1069905,treino
LA_E_1069942,teste
LA_E_1069980,treino
LA_E_1070021,treino
LA_E_1070031,treino
LA_E_1070049,treino
LA_E_1070110,treino
LA_E_1070144,treino
LA_E_1070240,treino
LA_E_1070243,treino
LA_E_1070262,treino
LA_E_1070317,treino
LA_E_1070404,treino
LA_E_1070420,treino
LA_E_1070438,treino
LA_E_1070467,treino
LA_E_1070525,treino
LA_E_1070534,teste
LA_E_1070539,treino
LA_E_1070576,treino
LA_E_1070678,validacao
LA_E_1070703,treino
LA_E_1070759,teste
LA_E_1070792,treino
LA_E_1070825,teste
LA_E_1070910,teste
LA_E_1070922,treino
LA_E_1070940,treino
LA_E_1070951,treino
LA_E_1071059,treino
LA_E_1071071,validacao
LA_E_1071143,treino
LA_E_1071192,treino
LA_E_1071230,teste
LA_E_1071267,treino
LA_E_1071287,teste
LA_E_1071298,treino
LA_E_1071312,treino
LA_E_1071350,validacao
LA_E_1071367,treino
LA_E_1071447,treino
LA_E_1071488,validacao
LA_E_1071523,treino
LA_E_1071599,treino
LA_E_1071722,treino
LA_E_1071746,teste
LA_E_1071778,validacao
LA_E_1071887,treino
LA_E_1071986,teste
LA_E_1072052,treino
LA_E_1072067,teste
LA_E_1072138,treino
LA_E_1072178,teste
LA_E_1072241,teste
LA_E_1072345,teste
LA_E_1072378,teste
LA_E_1072398,validacao
LA_E_1072404,treino
LA_E_1072444,treino
LA_E_1072509,treino
LA_E_1072555,teste
LA_E_1072654,treino
LA_E_1072693,treino
LA_E_1072813,treino
LA_E_1072836,treino
LA_E_1072873,validacao
LA_E_1072909,teste
LA_E_1073002,teste
LA_E_1073023,validacao
LA_E_1073107,treino
LA_E_1073211,treino
LA_E_1073230,treino
LA_E_1073256,validacao
LA_E_1073263,treino
LA_E_1073361,treino
LA_E_1073373,teste
LA_E_1073396,treino
LA_E_1073469,treino
LA_E_1073519,teste
LA_E_1073526,treino
LA_E_1073569,treino
LA_E_1073578,treino
LA_E_1073582,treino
LA_E_1073620,validacao
LA_E_1073859,treino
LA_E_1073899,treino
LA_E_1073910,treino
LA_E_1073976,treino
LA_E_1074164,treino
LA_E_1074194,teste
LA_E_1074241,treino
LA_E_1074261,treino
LA_E_1074299,validacao
LA_E_1074305,teste
LA_E_1074324,treino
LA_E_1074342,teste
LA_E_1074350,validacao
LA_E_1074396,treino
LA_E_1074404,treino
LA_E_1074416,treino
LA_E_1074481,treino
LA_E_1074655,validacao
LA_E_1074712,validacao
LA_E_1074897,teste
LA_E_1074942,treino
LA_E_1075015,validacao
LA_E_1075109,teste
LA_E_1075184,teste
LA_E_1075296,treino
LA_E_1075324,teste
LA_E_1075445,treino
LA_E_1075577,treino
LA_E_1075618,treino
LA_E_1075663,treino
LA_E_1075788,treino
LA_E_1075882,treino
LA_E_1076065,teste
LA_E_1076130,treino
LA_E_1076147,validacao
LA_E_1076209,treino
LA_E_1076220,treino
LA_E_1076229,treino
LA_E_1076382,teste
LA_E_1076419,treino
LA_E_1076467,treino
LA_E_1076473,treino
LA_E_1076523,treino
LA_E_1076578,teste
LA_E_1076580,validacao
LA_E_1076607,treino
LA_E_1076778,treino
LA_E_1076811,treino
LA_E_1076904,treino
LA_E_1076933,treino
LA_E_1077132,treino
LA_E_1077361,treino
LA_E_1077513,validacao
LA_E_1077548,validacao
LA_E_1077583,treino
LA_E_1077691,treino
LA_E_1077830,treino
LA_E_1077837,validacao
LA_E_1077862,teste
LA_E_1077880,teste
LA_E_1077956,treino
LA_E_1077974,treino
LA_E_1078009,teste
LA_E_1078146,treino
LA_E_1078179,teste
LA_E_1078225,treino
LA_E_1078231,treino
LA_E_1078272,treino
LA_E_1078418,treino
LA_E_1078455,treino
LA_E_1078462,teste
LA_E_1078520,treino
LA_E_1078576,validacao
LA_E_1078594,treino
LA_E_1078618,treino
LA_E_1078775,treino
LA_E_1078817,treino
LA_E_1078850,teste
LA_E_1078889,treino
LA_E_1078915,treino
LA_E_1078927,teste
LA_E_1078932,validacao
LA_E_1078999,teste
LA_E_1079023,treino
LA_E_1079153,validacao
LA_E_1079444,teste
LA_E_1079482,treino
LA_E_1079516,teste
LA_E_1079577,treino
LA_E_1079610,teste
LA_E_1079648,teste
LA_E_1079651,treino
LA_E_1079736,treino
LA_E_1079794,treino
LA_E_1080001,treino
LA_E_1080018,treino
LA_E_1080057,treino
LA_E_1080158,teste
LA_E_1080189,validacao
LA_E_1080197,treino
LA_E_1080202,treino
LA_E_1080222,teste
LA_E_1080268,treino
LA_E_1080279,treino
LA_E_1080311,treino
LA_E_1080336,treino
LA_E_1080359,treino
LA_E_1080373,validacao
LA_E_1080381,treino
LA_E_1080510,treino
LA_E_1080518,treino
LA_E_1080541,treino
LA_E_1080547,teste
LA_E_1080589,teste
LA_E_1080674,treino
LA_E_1080736,teste
LA_E_1080750,treino
LA_E_1080783,treino
LA_E_1081015,treino
LA_E_1081017,validacao
LA_E_1081079,treino
LA_E_1081134,treino
LA_E_1081150,treino
LA_E_1081192,treino
LA_E_1081197,treino
LA_E_1081226,teste
LA_E_1081233,treino
LA_E_1081330,teste
LA_E_1081363,treino
LA_E_1081509,treino
LA_E_1081547,validacao
LA_E_1081549,treino
LA_E_1081631,validacao
LA_E_1081666,treino
LA_E_1081690,treino
LA_E_1081805,treino
LA_E_1081853,treino
LA_E_1081911,validacao
LA_E_1082026,treino
LA_E_1082057,treino
LA_E_1082122,treino
LA_E_1082152,teste
LA_E_1082358,teste
LA_E_1082367,treino
LA_E_1082450,treino
LA_E_1082534,treino
LA_E_1082557,treino
LA_E_1082583,treino
LA_E_1082594,treino
LA_E_1082595,teste
LA_E_1082625,teste
LA_E_1082627,treino
LA_E_1082673,treino
LA_E_1082687,treino
LA_E_1082752,treino
LA_E_1082757,treino
LA_E_1082776,treino
LA_E_1082808,validacao
LA_E_1083073,treino
LA_E_1083134,treino
LA_E_1083151,treino
LA_E_1083188,teste
LA_E_1083194,treino
LA_E_1083326,teste
LA_E_1083378,treino
LA_E_1083384,teste
LA_E_1083441,teste
LA_E_1083558,treino
LA_E_1083588,teste
LA_E_1083603,treino
LA_E_1083642,teste
LA_E_1083679,treino
LA_E_1083739,treino
LA_E_1083863,treino
LA_E_1083864,treino
LA_E_1083895,treino
LA_E_1083961,validacao
LA_E_1084022,treino
LA_E_1084058,treino
LA_E_1084094,treino
LA_E_1084148,treino
LA_E_1084258,treino
LA_E_1084381,treino
LA_E_1084423,treino
LA_E_1084427,teste
LA_E_1084545,teste
LA_E_1084624,treino
LA_E_1084681,validacao
LA_E_1084750,validacao
LA_E_1084796,treino
LA_E_1084853,treino
LA_E_1084857,teste
LA_E_1084917,treino
LA_E_1084960,validacao
LA_E_1084997,treino
LA_E_1085040,treino
LA_E_1085081,treino
LA_E_1085110,teste
LA_E_1085130,treino
LA_E_1085221,treino
LA_E_1085229,validacao
LA_E_1085477,teste
LA_E_1085528,validacao
LA_E_1085567,treino
LA_E_1085583,treino
LA_E_1085620,teste
LA_E_1085628,treino
LA_E_1085641,validacao
LA_E_1085669,teste
LA_E_1085678,teste
LA_E_1085679,validacao
LA_E_1085764,treino
LA_E_1085772,treino
LA_E_1085807,treino
LA_E_1085895,treino
LA_E_1085956,treino
LA_E_1086006,teste
LA_E_1086037,treino
LA_E_1086047,teste
LA_E_1086050,treino
LA_E_1086149,treino
LA_E_1086162,treino
LA_E_1086185,teste
LA_E_1086187,validacao
LA_E_1086387,treino
LA_E_1086466,treino
LA_E_1086484,teste
LA_E_1086607,treino
LA_E_1086655,teste
LA_E_1086686,treino
LA_E_1086697,treino
LA_E_1086705,treino
LA_E_1086753,treino
LA_E_1086902,treino
LA_E_1086947,validacao
LA_E_1086952,treino
LA_E_1087078,treino
LA_E_1087141,treino
LA_E_1087189,treino
LA_E_1087293,validacao
LA_E_1087388,treino
LA_E_1087430,treino
LA_E_1087435,teste
LA_E_1087461,validacao
LA_E_1087469,treino
LA_E_1087501,validacao
LA_E_1087506,teste
LA_E_1087549,treino
LA_E_1087660,teste
LA_E_1087729,treino
LA_E_1087795,validacao
LA_E_1087864,treino
LA_E_1087909,treino
LA_E_1087936,treino
LA_E_1087960,validacao
LA_E_1087984,treino
LA_E_1088028,teste
LA_E_1088063,validacao
LA_E_1088147,treino
LA_E_1088152,treino
LA_E_1088153,treino
LA_E_1088171,treino
LA_E_1088204,treino
LA_E_1088237,treino
LA_E_1088255,treino
LA_E_1088301,treino
LA_E_1088383,treino
LA_E_1088443,treino
LA_E_1088468,treino
LA_E_1088501,treino
LA_E_1088590,treino
LA_E_1088594,treino
LA_E_1088677,treino
LA_E_1088697,validacao
LA_E_1088728,treino
LA_E_1088874,validacao
LA_E_1088922,treino
LA_E_1088971,treino
LA_E_1088972,teste
LA_E_1088990,treino
LA_E_1089022,treino
LA_E_1089063,treino
LA_E_1089100,validacao
LA_E_1089116,treino
LA_E_1089136,treino
LA_E_1089138,treino
LA_E_1089374,treino
LA_E_1089410,treino
LA_E_1089452,treino
LA_E_1089469,treino
LA_E_1089555,validacao
LA_E_1089613,treino
LA_E_1089658,treino
LA_E_1089699,treino
LA_E_1089786,teste
LA_E_1089831,treino
LA_E_1089978,treino
LA_E_1090033,treino
LA_E_1090073,treino
LA_E_1090086,treino
LA_E_1090095,treino
LA_E_1090121,validacao
LA_E_1090125,treino
LA_E_1090164,treino
LA_E_1090181,treino
LA_E_1090196,treino
LA_E_1090273,treino
LA_E_1090279,validacao
LA_E_1090438,teste
LA_E_1090488,validacao
LA_E_1090591,validacao
LA_E_1090602,treino
LA_E_1090644,treino
LA_E_1090652,teste
LA_E_1090669,treino
LA_E_1090671,treino
LA_E_1090709,treino
LA_E_1090711,treino
LA_E_1090719,treino
LA_E_1090727,treino
LA_E_1090733,treino
LA_E_1090755,treino
LA_E_1090802,treino
LA_E_1090910,treino
LA_E_1090964,treino
LA_E_1091164,treino
LA_E_1091169,teste
LA_E_1091173,treino
LA_E_1091233,treino
LA_E_1091260,teste
LA_E_1091278,treino
LA_E_1091508,treino
LA_E_1091522,teste
LA_E_1091683,treino
LA_E_1091686,treino
LA_E_1091774,treino
LA_E_1091855,treino
LA_E_1091898,treino
LA_E_1091903,validacao
LA_E_1091982,teste
LA_E_1092001,treino
LA_E_1092238,treino
LA_E_1092285,teste
LA_E_1092425,treino
LA_E_1092450,teste
LA_E_1092520,treino
LA_E_1092655,treino
LA_E_1092736,treino
LA_E_1092763,treino
LA_E_1092813,teste
LA_E_1092827,treino
LA_E_1092881,treino
LA_E_1092894,validacao
LA_E_1092988,treino
LA_E_1093012,teste
LA_E_1093025,teste
LA_E_1093125,treino
LA_E_1093183,treino
LA_E_1093190,treino
LA_E_1093249,teste
LA_E_1093255,treino
LA_E_1093338,treino
LA_E_1093396,treino
LA_E_1093469,treino
LA_E_1093472,teste
LA_E_1093500,treino
LA_E_1093560,treino
LA_E_1093575,treino
LA_E_1093669,validacao
LA_E_1093672,teste
LA_E_1093748,teste
LA_E_1093751,teste
LA_E_1093757,treino
LA_E_1093766,treino
LA_E_1093857,treino
LA_E_1093863,treino
LA_E_1093867,validacao
LA_E_1094064,treino
LA_E_1094135,treino
LA_E_1094213,teste
LA_E_1094294,treino
LA_E_1094322,treino
LA_E_1094332,treino
LA_E_1094339,treino
LA_E_1094423,teste
LA_E_1094500,validacao
LA_E_1094555,treino
LA_E_1094604,treino
LA_E_1094633,treino
LA_E_1094700,validacao
LA_E_1094763,treino
LA_E_1094819,treino
LA_E_1094827,treino
LA_E_1094830,treino
LA_E_1094840,treino
LA_E_1094950,teste
LA_E_1094964,treino
LA_E_1094981,treino
LA_E_1095065,treino
LA_E_1095123,validacao
LA_E_1095135,validacao
LA_E_1095168,validacao
LA_E_1095175,treino
LA_E_1095240,validacao
LA_E_1095282,validacao
LA_E_1095341,validacao
LA_E_1095457,treino
LA_E_1095486,treino
LA_E_1095490,treino
LA_E_1095581,treino
LA_E_1095647,validacao
LA_E_1095653,validacao
LA_E_1095654,teste
LA_E_1096089,teste
LA_E_1096135,validacao
LA_E_1096194,treino
LA_E_1096328,treino
LA_E_1096386,validacao
LA_E_1096435,treino
LA_E_1096526,treino
LA_E_1096558,treino
LA_E_1096593,treino
LA_E_1096599,teste
LA_E_1096609,treino
LA_E_1096775,treino
LA_E_1096788,treino
LA_E_1096806,treino
LA_E_1096817,teste
LA_E_1096858,teste
LA_E_1096898,treino
LA_E_1096915,validacao
LA_E_1096988,treino
LA_E_1097023,treino
LA_E_1097129,treino
LA_E_1097142,treino
LA_E_1097178,treino
LA_E_1097182,validacao
LA_E_1097260,teste
LA_E_1097307,treino
LA_E_1097338,treino
LA_E_1097387,treino
LA_E_1097481,teste
LA_E_1097525,treino
LA_E_1097576,treino
LA_E_1097580,teste
LA_E_1097824,treino
LA_E_1097828,teste
LA_E_1097862,treino
LA_E_1097907,teste
LA_E_1097947,teste
LA_E_1097961,treino
LA_E_1097975,treino
LA_E_1097992,treino
LA_E_1098001,treino
LA_E_1098017,treino
LA_E_1098029,treino
LA_E_1098033,treino
LA_E_1098037,treino
LA_E_1098099,treino
LA_E_1098144,treino
LA_E_1098161,treino
LA_E_1098219,treino
LA_E_1098302,validacao
LA_E_1098377,validacao
LA_E_1098415,treino
LA_E_1098440,validacao
LA_E_1098456,treino
LA_E_1098521,treino
LA_E_1098574,treino
LA_E_1098580,treino
LA_E_1098618,treino
LA_E_1098671,treino
LA_E_1098675,treino
LA_E_1098679,teste
LA_E_1098747,teste
LA_E_1098784,treino
LA_E_1098828,treino
LA_E_1098858,treino
LA_E_1098864,treino
LA_E_1098943,treino
LA_E_1098954,treino
LA_E_1098956,treino
LA_E_1099008,teste
LA_E_1099100,treino
LA_E_1099187,treino
LA_E_1099288,treino
LA_E_1099372,treino
LA_E_1099374,treino
LA_E_1099472,validacao
LA_E_1099475,validacao
LA_E_1099494,treino
LA_E_1099506,treino
LA_E_1099543,treino
LA_E_1099585,treino
LA_E_1099641,treino
LA_E_1099656,treino
LA_E_1099716,treino
LA_E_1099871,validacao
LA_E_1099888,treino
LA_E_1099980,treino
LA_E_1100041,treino
LA_E_1100117,treino
LA_E_1100242,treino
LA_E_1100254,teste
LA_E_1100263,validacao
LA_E_1100314,treino
LA_E_1100326,teste
LA_E_1100352,validacao
LA_E_1100367,treino
LA_E_1100407,validacao
LA_E_1100436,treino
LA_E_1100486,validacao
LA_E_1100487,validacao
LA_E_1100632,treino
LA_E_1100736,treino
LA_E_1100786,treino
LA_E_1100840,treino
LA_E_1100859,validacao
LA_E_1100861,treino
LA_E_1101038,treino
LA_E_1101046,treino
LA_E_1101064,validacao
LA_E_1101083,teste
LA_E_1101124,treino
LA_E_1101177,treino
LA_E_1101184,treino
LA_E_1101245,treino
LA_E_1101288,treino
LA_E_1101309,treino
LA_E_1101369,treino
LA_E_1101382,validacao
LA_E_1101418,treino
LA_E_1101491,validacao
LA_E_1101497,treino
LA_E_1101506,treino
LA_E_1101515,treino
LA_E_1101562,validacao
LA_E_1101571,treino
LA_E_1101595,treino
LA_E_1101623,treino
LA_E_1101639,treino
LA_E_1101681,treino
LA_E_1101975,treino
LA_E_1101977,treino
LA_E_1102009,teste
LA_E_1102035,teste
LA_E_1102064,treino
LA_E_1102106,validacao
LA_E_1102140,treino
LA_E_1102239,treino
LA_E_1102340,treino
LA_E_1102346,treino
LA_E_1102361,teste
LA_E_1102382,treino
LA_E_1102386,validacao
LA_E_1102467,treino
LA_E_1102469,treino
LA_E_1102530,treino
LA_E_1102651,treino
LA_E_1102731,treino
LA_E_1102779,validacao
LA_E_1102858,treino
LA_E_1102915,treino
LA_E_1102972,treino
LA_E_1103044,teste
LA_E_1103054,validacao
LA_E_1103108,treino
LA_E_1103124,treino
LA_E_1103146,treino
LA_E_1103231,treino
LA_E_1103263,treino
LA_E_1103293,treino
LA_E_1103333,treino
LA_E_1103362,treino
LA_E_1103398,validacao
LA_E_1103411,treino
LA_E_1103442,treino
LA_E_1103535,treino
LA_E_1103579,validacao
LA_E_1103583,teste
LA_E_1103614,treino
LA_E_1103620,treino
LA_E_1103691,treino
LA_E_1103705,treino
LA_E_1103751,treino
LA_E_1103793,treino
LA_E_1103838,treino
LA_E_1103868,validacao
LA_E_1103884,treino
LA_E_1103888,treino
LA_E_1103894,teste
LA_E_1103972,treino
LA_E_1104073,teste
LA_E_1104088,treino
LA_E_1104134,validacao
LA_E_1104191,teste
LA_E_1104458,treino
LA_E_1104484,teste
LA_E_1104485,treino
LA_E_1104494,teste
LA_E_1104505,treino
LA_E_1104507,treino
LA_E_1104526,treino
LA_E_1104575,treino
LA_E_1104620,treino
LA_E_1104698,teste
LA_E_1104722,treino
LA_E_1104728,teste
LA_E_1104745,treino
LA_E_1104760,treino
LA_E_1104762,teste
LA_E_1104764,teste
LA_E_1104788,teste
LA_E_1104871,treino
LA_E_1104916,treino
LA_E_1104932,treino
LA_E_1104937,treino
LA_E_1104946,treino
LA_E_1105078,treino
LA_E_1105101,treino
LA_E_1105323,treino
LA_E_1105342,treino
LA_E_1105347,teste
LA_E_1105466,treino
LA_E_1105519,treino
LA_E_1105688,treino
LA_E_1105780,treino
LA_E_1105788,teste
LA_E_1105810,treino
LA_E_1105843,treino
LA_E_1105855,treino
LA_E_1105952,treino
LA_E_1105997,treino
LA_E_1106029,treino
LA_E_1106053,treino
LA_E_1106087,validacao
LA_E_1106146,treino
LA_E_1106193,treino
LA_E_1106224,treino
LA_E_1106248,treino
LA_E_1106265,treino
LA_E_1106396,treino
LA_E_1106413,teste
LA_E_1106574,treino
LA_E_1106607,treino
LA_E_1106629,validacao
LA_E_1106649,treino
LA_E_1106737,treino
LA_E_1106831,treino
LA_E_1106879,validacao
LA_E_1106894,treino
LA_E_1106915,treino
LA_E_1106923,treino
LA_E_1106965,treino
LA_E_1106980,treino
LA_E_1107048,treino
LA_E_1107111,validacao
LA_E_1107356,validacao
LA_E_1107498,treino
LA_E_1107601,treino
LA_E_1107604,treino
LA_E_1107633,treino
LA_E_1107638,treino
LA_E_1107658,treino
LA_E_1107689,teste
LA_E_1107788,validacao
LA_E_1107790,treino
LA_E_1107801,treino
LA_E_1107819,treino
LA_E_1107879,treino
LA_E_1107948,validacao
LA_E_1107961,treino
LA_E_1108266,treino
LA_E_1108267,teste
LA_E_1108282,validacao
LA_E_1108316,treino
LA_E_1108358,teste
LA_E_1108381,validacao
LA_E_1108535,treino
LA_E_1108615,treino
LA_E_1108759,treino
LA_E_1108811,treino
LA_E_1108822,teste
LA_E_1108853,treino
LA_E_1108908,treino
LA_E_1108942,teste
LA_E_1109103,treino
LA_E_1109142,validacao
LA_E_1109150,treino
LA_E_1109231,validacao
LA_E_1109456,treino
LA_E_1109488,treino
LA_E_1109532,treino
LA_E_1109565,treino
LA_E_1109603,treino
LA_E_1109693,teste
LA_E_1109709,validacao
LA_E_1109922,treino
LA_E_1109925,teste
LA_E_1109956,treino
LA_E_1110028,validacao
LA_E_1110140,validacao
LA_E_1110162,treino
LA_E_1110187,treino
LA_E_1110234,treino
LA_E_1110299,treino
LA_E_1110332,treino
LA_E_1110342,teste
LA_E_1110347,treino
LA_E_1110442,treino
LA_E_1110480,treino
LA_E_1110541,treino
LA_E_1110714,teste
LA_E_1110770,treino
LA_E_1110774,treino
LA_E_1110826,treino
LA_E_1110887,treino
LA_E_1110896,validacao
LA_E_1111109,teste
LA_E_1111125,treino
LA_E_1111149,treino
LA_E_1111215,treino
LA_E_1111228,validacao
LA_E_1111239,teste
LA_E_1111329,validacao
LA_E_1111340,treino
LA_E_1111352,treino
LA_E_1111478,treino
LA_E_1111481,treino
LA_E_1111507,treino
LA_E_1111524,treino
LA_E_1111573,treino
